order_id,customer_id,order_date,order_status,payment_method,order_amount
4009,1368,2025-12-26,completed,debit_card,43.33
4010,1369,2025-01-26,completed,debit_card,134.15
4011,1369,2025-08-14,completed,debit_card,6.9
4012,1370,2025-04-15,completed,debit_card,147.92
4013,1371,2025-12-27,completed,paypal,133.33
4014,1371,2025-12-29,completed,paypal,46.65
4015,1372,2025-10-01,completed,paypal,92.69
4016,1373,2025-07-20,completed,debit_card,12.67
4017,1373,2025-07-27,completed,debit_card,68.84
4018,1373,2025-08-30,completed,upi,94.9
4019,1373,2025-09-05,completed,credit_card,105.01
4020,1373,2025-10-17,completed,paypal,28.47
4021,1373,2025-11-12,completed,paypal,65.81
4022,1374,2024-04-16,completed,credit_card,26.67
4023,1374,2024-06-23,completed,paypal,30.97
4024,1374,2024-07-16,refunded,credit_card,21.38
4025,1374,2024-11-15,completed,credit_card,80.77
4026,1374,2025-02-20,completed,debit_card,43.35
4027,1374,2025-05-15,completed,debit_card,6.66
4028,1374,2025-10-16,completed,paypal,111.97
4029,1374,2025-11-03,completed,debit_card,33.16
4030,1374,2025-11-12,completed,debit_card,65.22
4031,1375,2025-11-19,cancelled,credit_card,69.23
4032,1375,2025-12-16,completed,upi,101.12
4033,1376,2025-08-16,completed,debit_card,90.41
4034,1376,2025-08-18,completed,paypal,51.55
4035,1376,2025-09-08,completed,credit_card,25.27
4036,1376,2025-09-25,completed,upi,5.33
4037,1376,2025-10-11,completed,upi,84.24
4038,1376,2025-10-17,completed,upi,47.04
4039,1376,2025-10-18,completed,upi,52.18
4040,1376,2025-10-24,refunded,upi,40.1
4041,1377,2025-04-19,completed,credit_card,57.55
4042,1377,2025-06-05,completed,upi,158.55
4043,1377,2025-06-22,completed,credit_card,67.7
4044,1377,2025-07-17,completed,paypal,30.56
4045,1377,2025-10-07,completed,paypal,11.46
4046,1377,2025-10-28,completed,paypal,49.27
4047,1378,2025-10-08,completed,credit_card,77.66
4048,1378,2025-10-10,completed,credit_card,191.2
4049,1378,2025-11-08,completed,upi,31.15
4050,1378,2025-11-13,completed,credit_card,5.38
4051,1378,2025-11-22,completed,credit_card,36.88
4052,1379,2024-10-18,completed,credit_card,94.83
4053,1379,2025-08-22,completed,debit_card,62.29
4054,1380,2025-11-05,completed,paypal,58.36
4055,1380,2025-11-27,completed,paypal,12.11
4056,1381,2024-08-23,completed,credit_card,135.98
4057,1382,2025-10-16,completed,credit_card,97.51
4058,1382,2025-10-19,completed,credit_card,57.32
4059,1382,2025-10-21,refunded,debit_card,30.0
4060,1382,2025-10-25,refunded,paypal,170.16
4061,1382,2025-10-26,completed,credit_card,117.88
4062,1382,2025-12-02,completed,upi,55.03
4063,1382,2025-12-12,completed,paypal,101.44
4064,1382,2025-12-22,refunded,debit_card,48.88
4065,1383,2025-05-17,completed,paypal,73.85
4066,1384,2025-12-21,completed,debit_card,53.09
4067,1384,2025-12-28,completed,credit_card,127.84
4068,1385,2025-10-07,completed,debit_card,48.79
4069,1386,2025-11-04,completed,paypal,64.17
4070,1386,2025-11-14,completed,paypal,28.38
4071,1386,2025-11-24,completed,paypal,58.37
4072,1386,2025-11-25,completed,debit_card,26.7
4073,1386,2025-11-27,completed,credit_card,61.58
4074,1386,2025-12-05,completed,debit_card,5.84
4075,1386,2025-12-06,completed,credit_card,54.93
4076,1386,2025-12-13,completed,paypal,122.63
4077,1387,2025-11-19,completed,credit_card,18.23
4078,1388,2024-05-29,completed,debit_card,50.64
4079,1389,2025-05-24,completed,credit_card,51.24
4080,1390,2024-07-04,completed,paypal,52.31
4081,1390,2024-11-21,completed,credit_card,46.26
4082,1390,2025-05-17,completed,credit_card,32.91
4083,1390,2025-06-09,completed,credit_card,118.87
4084,1390,2025-06-18,refunded,credit_card,57.64
4085,1390,2025-08-23,cancelled,paypal,40.75
4086,1390,2025-08-31,completed,paypal,94.64
4087,1391,2025-10-06,completed,paypal,66.97
4088,1392,2025-09-27,completed,paypal,118.82
4089,1392,2025-11-26,completed,credit_card,52.45
4090,1393,2025-10-01,refunded,debit_card,62.18
4091,1393,2025-10-30,cancelled,credit_card,40.78
4092,1394,2024-12-17,completed,debit_card,79.96
4093,1394,2025-03-12,refunded,credit_card,27.37
4094,1394,2025-04-19,completed,credit_card,28.13
4095,1394,2025-09-04,completed,paypal,68.05
4096,1394,2025-11-02,completed,debit_card,34.14
4097,1395,2025-02-19,completed,paypal,68.0
4098,1395,2025-04-19,completed,credit_card,133.79
4099,1395,2025-07-06,completed,paypal,55.64
4100,1396,2024-08-29,completed,debit_card,99.7
4101,1396,2024-09-03,completed,upi,86.03
4102,1396,2024-11-16,completed,paypal,64.37
4103,1396,2025-01-09,completed,debit_card,42.88
4104,1396,2025-01-31,completed,debit_card,70.38
4105,1396,2025-05-23,completed,debit_card,51.61
4106,1396,2025-09-21,completed,debit_card,58.33
4107,1396,2025-10-20,completed,credit_card,106.02
4108,1397,2025-09-16,completed,paypal,43.93
4109,1397,2025-10-01,completed,debit_card,80.25
4110,1397,2025-11-02,completed,credit_card,185.1
4111,1397,2025-11-18,completed,credit_card,89.74
4112,1398,2025-10-04,completed,credit_card,37.14
4113,1399,2025-02-06,completed,credit_card,159.94
4114,1399,2025-07-05,completed,debit_card,40.25
4115,1400,2025-08-06,completed,credit_card,49.41
4116,1400,2025-09-06,completed,credit_card,10.9
4117,1401,2025-10-22,completed,debit_card,138.14
4118,1402,2025-11-30,completed,credit_card,106.58
4119,1402,2025-12-14,completed,credit_card,74.81
4120,1403,2025-12-22,completed,debit_card,112.89
4121,1403,2025-12-27,completed,credit_card,41.25
4122,1404,2025-12-20,cancelled,debit_card,117.09
4123,1405,2025-06-26,completed,credit_card,30.35
4124,1405,2025-09-15,completed,credit_card,65.4
4125,1406,2025-09-14,completed,debit_card,28.65
4126,1406,2025-10-25,completed,debit_card,178.08
4127,1406,2025-11-01,completed,upi,24.97
4128,1406,2025-11-02,completed,credit_card,52.26
4129,1406,2025-11-05,completed,credit_card,78.43
4130,1406,2025-12-11,completed,credit_card,50.17
4131,1407,2024-08-17,completed,paypal,46.8
4132,1407,2024-09-29,completed,credit_card,36.1
4133,1407,2024-10-25,completed,credit_card,82.7
4134,1407,2024-12-11,completed,credit_card,122.01
4135,1407,2024-12-17,completed,credit_card,19.61
4136,1407,2025-03-31,completed,credit_card,50.59
4137,1407,2025-09-14,completed,debit_card,34.18
4138,1407,2025-09-17,cancelled,credit_card,7.21
4139,1408,2025-03-10,completed,debit_card,40.1
4140,1408,2025-03-26,completed,paypal,152.47
4141,1408,2025-05-17,completed,upi,73.26
4142,1408,2025-06-05,completed,credit_card,45.94
4143,1408,2025-08-12,completed,credit_card,38.06
4144,1408,2025-11-07,refunded,credit_card,76.74
4145,1409,2025-11-03,completed,paypal,137.08
4146,1409,2025-11-08,completed,debit_card,177.52
4147,1409,2025-11-13,completed,credit_card,45.26
4148,1409,2025-11-19,completed,debit_card,121.16
4149,1409,2025-11-20,completed,credit_card,24.63
4150,1410,2024-04-20,completed,debit_card,5.21
4151,1410,2024-07-13,completed,upi,67.96
4152,1410,2024-12-06,completed,upi,18.68
4153,1410,2025-07-04,completed,credit_card,9.65
4154,1411,2025-05-20,completed,upi,47.75
4155,1412,2025-10-20,completed,credit_card,45.56
4156,1412,2025-11-05,completed,upi,161.52
4157,1413,2025-07-31,completed,credit_card,86.33
4158,1413,2025-11-04,completed,debit_card,58.32
4159,1414,2025-06-08,completed,debit_card,139.36
4160,1414,2025-10-05,completed,paypal,19.12
4161,1415,2025-01-07,completed,credit_card,127.54
4162,1416,2025-12-12,completed,paypal,13.95
4163,1417,2025-05-31,completed,credit_card,38.11
4164,1418,2024-09-16,completed,debit_card,72.08
4165,1418,2025-05-16,cancelled,credit_card,47.88
4166,1419,2025-04-06,completed,credit_card,125.04
4167,1419,2025-06-01,completed,credit_card,61.35
4168,1419,2025-07-01,completed,paypal,57.96
4169,1419,2025-07-07,completed,paypal,47.55
4170,1419,2025-08-05,completed,debit_card,21.48
4171,1419,2025-08-06,completed,debit_card,49.63
4172,1419,2025-10-12,completed,debit_card,85.0
4173,1419,2025-10-14,completed,debit_card,40.95
4174,1419,2025-11-12,completed,debit_card,95.73
4175,1420,2025-04-18,completed,paypal,77.09
4176,1420,2025-07-11,completed,credit_card,77.07
4177,1421,2024-10-17,completed,paypal,47.07
4178,1421,2024-12-14,completed,debit_card,68.06
4179,1421,2025-03-17,completed,credit_card,44.79
4180,1421,2025-04-29,completed,credit_card,83.66
4181,1421,2025-05-23,completed,debit_card,67.66
4182,1421,2025-08-05,completed,paypal,24.11
4183,1421,2025-08-13,refunded,paypal,91.74
4184,1421,2025-09-10,completed,paypal,100.88
4185,1421,2025-09-28,completed,debit_card,58.92
4186,1422,2025-03-29,completed,credit_card,67.41
4187,1422,2025-06-21,completed,credit_card,41.35
4188,1422,2025-11-25,completed,credit_card,17.55
4189,1423,2025-10-26,completed,debit_card,130.77
4190,1424,2025-12-12,completed,paypal,75.25
4191,1425,2025-04-23,completed,upi,14.28
4192,1425,2025-06-13,completed,credit_card,125.3
4193,1425,2025-07-15,completed,upi,47.33
4194,1425,2025-12-04,completed,credit_card,116.15
4195,1426,2025-12-29,cancelled,paypal,42.38
4196,1427,2025-11-06,completed,credit_card,27.87
4197,1428,2025-08-13,completed,credit_card,59.61
4198,1428,2025-11-23,completed,credit_card,30.82
4199,1429,2024-03-19,completed,credit_card,21.72
4200,1429,2024-08-22,completed,credit_card,44.5
4201,1430,2025-02-16,completed,credit_card,89.77
4202,1430,2025-03-05,completed,debit_card,48.89
4203,1430,2025-04-14,completed,paypal,22.53
4204,1430,2025-06-16,cancelled,paypal,38.55
4205,1430,2025-09-02,completed,credit_card,59.29
4206,1430,2025-12-08,completed,debit_card,67.18
4207,1431,2024-11-24,completed,debit_card,46.27
4208,1431,2024-12-28,completed,credit_card,26.54
4209,1431,2024-12-29,completed,debit_card,111.18
4210,1431,2025-02-14,completed,credit_card,32.7
4211,1431,2025-04-18,completed,credit_card,10.93
4212,1431,2025-06-22,completed,debit_card,77.34
4213,1431,2025-08-11,completed,upi,80.0
4214,1431,2025-09-27,completed,credit_card,73.7
4215,1431,2025-11-08,completed,debit_card,62.57
4216,1432,2025-06-25,completed,credit_card,19.59
4217,1433,2024-07-06,completed,credit_card,111.18
4218,1433,2025-05-05,completed,credit_card,126.99
4219,1434,2025-06-04,completed,paypal,22.48
4220,1435,2025-08-16,completed,debit_card,35.49
4221,1436,2025-11-30,completed,upi,162.07
4222,1437,2024-08-27,completed,credit_card,141.31
4223,1437,2024-09-15,completed,credit_card,76.55
4224,1437,2024-12-21,completed,paypal,22.78
4225,1437,2025-02-19,completed,credit_card,111.5
4226,1437,2025-04-19,completed,paypal,64.38
4227,1437,2025-07-27,completed,debit_card,63.74
4228,1437,2025-08-07,completed,credit_card,69.17
4229,1437,2025-08-27,completed,credit_card,19.39
4230,1437,2025-10-29,completed,credit_card,39.4
4231,1437,2025-12-15,completed,credit_card,28.62
4232,1438,2025-11-26,completed,paypal,59.34
4233,1438,2025-12-30,completed,credit_card,27.29
4234,1439,2025-11-10,completed,paypal,39.53
4235,1439,2025-12-28,completed,credit_card,29.54
4236,1440,2025-11-12,completed,upi,126.76
4237,1441,2024-10-30,completed,credit_card,63.65
4238,1441,2024-12-19,completed,credit_card,114.77
4239,1441,2025-05-16,completed,credit_card,78.18
4240,1442,2024-05-02,completed,debit_card,52.29
4241,1443,2025-07-26,completed,credit_card,27.98
4242,1444,2024-09-07,completed,credit_card,50.79
4243,1444,2025-01-19,completed,debit_card,89.4
4244,1444,2025-03-13,completed,upi,72.31
4245,1444,2025-04-27,completed,credit_card,33.86
4246,1444,2025-06-11,completed,paypal,149.26
4247,1444,2025-10-31,completed,credit_card,55.34
4248,1445,2024-05-28,completed,credit_card,28.35
4249,1445,2024-07-12,completed,debit_card,74.36
4250,1445,2024-11-14,completed,credit_card,21.34
4251,1445,2025-01-08,completed,debit_card,68.18
4252,1445,2025-04-02,completed,credit_card,72.7
4253,1445,2025-05-16,completed,credit_card,50.2
4254,1445,2025-06-09,completed,paypal,78.6
4255,1445,2025-11-11,completed,debit_card,83.05
4256,1446,2025-12-14,refunded,credit_card,76.52
4257,1447,2025-01-03,refunded,credit_card,43.16
4258,1447,2025-05-15,completed,paypal,29.97
4259,1448,2024-05-19,completed,upi,44.43
4260,1448,2024-06-18,completed,debit_card,119.65
4261,1448,2024-07-03,refunded,credit_card,96.57
4262,1448,2025-02-04,completed,paypal,112.82
4263,1448,2025-05-05,completed,upi,119.64
4264,1448,2025-08-29,completed,debit_card,43.27
4265,1448,2025-12-28,completed,credit_card,54.76
4266,1449,2025-08-24,completed,paypal,63.74
4267,1450,2024-09-02,completed,debit_card,26.91
4268,1451,2025-09-01,completed,paypal,55.61
4269,1451,2025-09-18,completed,debit_card,62.32
4270,1451,2025-09-20,completed,paypal,75.65
4271,1451,2025-10-12,cancelled,debit_card,53.74
4272,1451,2025-12-26,completed,debit_card,29.3
4273,1452,2025-04-17,completed,credit_card,59.5
4274,1452,2025-07-12,completed,credit_card,26.07
4275,1453,2024-09-21,completed,credit_card,43.05
4276,1453,2024-10-02,completed,credit_card,118.78
4277,1453,2024-12-18,completed,credit_card,13.84
4278,1453,2025-03-02,cancelled,credit_card,31.69
4279,1453,2025-07-03,completed,credit_card,72.06
4280,1453,2025-08-29,completed,paypal,38.12
4281,1454,2025-03-19,completed,credit_card,61.17
4282,1455,2024-08-21,completed,paypal,63.79
4283,1455,2025-09-23,completed,credit_card,43.83
4284,1456,2025-10-19,completed,credit_card,18.38
4285,1457,2025-01-15,completed,credit_card,33.32
4286,1457,2025-12-29,refunded,paypal,13.78
4287,1458,2025-12-06,completed,credit_card,72.46
4288,1459,2024-07-09,completed,debit_card,7.48
4289,1459,2025-11-21,completed,debit_card,174.0
4290,1460,2025-03-21,completed,credit_card,182.82
4291,1461,2025-08-01,completed,upi,58.91
4292,1461,2025-09-01,completed,credit_card,24.25
4293,1461,2025-11-17,completed,paypal,128.71
4294,1462,2025-09-20,completed,paypal,47.97
4295,1463,2025-12-24,completed,upi,29.52
4296,1464,2024-11-03,completed,credit_card,31.21
4297,1464,2024-11-06,completed,credit_card,132.78
4298,1465,2025-12-14,completed,upi,80.7
4299,1465,2025-12-18,completed,paypal,44.15
4300,1466,2025-08-21,completed,credit_card,9.05
4301,1467,2024-08-31,completed,credit_card,37.19
4302,1467,2025-05-16,completed,debit_card,200.79
4303,1467,2025-08-27,completed,paypal,53.03
4304,1467,2025-12-26,completed,credit_card,62.45
4305,1468,2024-05-02,refunded,debit_card,26.77
4306,1468,2024-07-05,completed,credit_card,90.69
4307,1468,2024-07-19,completed,credit_card,89.38
4308,1468,2024-12-27,completed,debit_card,74.52
4309,1468,2025-03-03,completed,credit_card,28.93
4310,1468,2025-06-16,completed,debit_card,32.46
4311,1468,2025-08-02,completed,debit_card,78.27
4312,1468,2025-11-20,completed,credit_card,111.6
4313,1469,2025-07-01,refunded,credit_card,36.36
4314,1469,2025-08-16,completed,credit_card,77.51
4315,1469,2025-10-02,completed,credit_card,9.02
4316,1469,2025-11-05,completed,credit_card,56.19
4317,1470,2025-02-14,completed,paypal,87.37
4318,1470,2025-06-09,completed,paypal,93.13
4319,1471,2025-11-16,completed,paypal,53.74
4320,1471,2025-12-09,completed,paypal,46.71
4321,1471,2025-12-14,completed,upi,44.25
4322,1472,2025-09-12,completed,debit_card,72.28
4323,1473,2024-10-04,completed,debit_card,11.25
4324,1473,2025-01-20,completed,debit_card,45.82
4325,1473,2025-02-05,completed,paypal,71.59
4326,1473,2025-04-25,completed,upi,29.64
4327,1473,2025-08-03,completed,paypal,73.95
4328,1474,2024-06-28,cancelled,credit_card,80.91
4329,1474,2024-07-04,completed,paypal,58.36
4330,1474,2024-07-14,cancelled,upi,24.1
4331,1474,2024-08-02,completed,upi,109.22
4332,1474,2024-11-13,completed,upi,48.93
4333,1474,2025-04-15,completed,debit_card,77.36
4334,1474,2025-05-03,completed,credit_card,29.42
4335,1474,2025-08-08,completed,credit_card,7.21
4336,1474,2025-12-10,completed,paypal,38.13
4337,1475,2024-10-10,completed,credit_card,40.7
4338,1475,2025-01-16,completed,credit_card,92.29
4339,1475,2025-01-20,completed,debit_card,49.75
4340,1475,2025-03-09,completed,upi,38.06
4341,1475,2025-10-29,completed,paypal,62.31
4342,1475,2025-12-11,completed,credit_card,40.19
4343,1476,2025-07-31,refunded,debit_card,54.88
4344,1476,2025-09-12,completed,paypal,15.32
4345,1477,2024-06-17,completed,debit_card,12.07
4346,1477,2024-08-14,completed,paypal,42.02
4347,1477,2025-05-09,completed,upi,75.35
4348,1477,2025-08-24,completed,credit_card,33.29
4349,1478,2025-05-17,completed,credit_card,31.37
4350,1479,2025-09-24,completed,credit_card,27.27
4351,1479,2025-11-19,completed,credit_card,63.59
4352,1480,2024-07-30,completed,debit_card,66.98
4353,1480,2024-12-21,completed,debit_card,72.41
4354,1480,2025-01-14,completed,credit_card,134.08
4355,1480,2025-02-28,completed,debit_card,17.54
4356,1480,2025-12-02,completed,debit_card,49.81
4357,1481,2024-05-25,completed,upi,53.05
4358,1481,2024-08-31,completed,debit_card,62.86
4359,1481,2024-10-15,completed,paypal,82.8
4360,1481,2025-02-02,cancelled,paypal,67.25
4361,1481,2025-07-14,completed,credit_card,86.0
4362,1481,2025-07-19,completed,credit_card,35.78
4363,1481,2025-10-10,completed,upi,48.26
4364,1481,2025-10-18,completed,credit_card,50.7
4365,1482,2025-10-02,completed,credit_card,95.68
4366,1483,2025-04-24,completed,debit_card,49.53
4367,1483,2025-05-15,completed,paypal,57.52
4368,1483,2025-10-17,completed,paypal,99.08
4369,1484,2025-06-26,completed,credit_card,60.51
4370,1485,2025-07-10,completed,debit_card,99.73
4371,1485,2025-08-07,cancelled,paypal,48.83
4372,1485,2025-09-24,completed,credit_card,22.62
4373,1485,2025-09-29,completed,credit_card,78.03
4374,1485,2025-11-24,completed,debit_card,13.73
4375,1485,2025-12-18,completed,debit_card,49.38
4376,1485,2025-12-24,completed,paypal,27.98
4377,1486,2025-11-20,completed,upi,37.72
4378,1486,2025-12-08,completed,paypal,45.67
4379,1487,2024-06-03,completed,debit_card,116.88
4380,1487,2024-06-16,completed,credit_card,29.12
4381,1487,2024-09-22,completed,paypal,102.09
4382,1487,2025-02-28,completed,credit_card,20.18
4383,1487,2025-03-14,completed,paypal,52.78
4384,1487,2025-10-10,completed,debit_card,90.34
4385,1487,2025-10-26,completed,credit_card,18.39
4386,1487,2025-11-21,completed,paypal,105.81
4387,1488,2025-07-30,cancelled,paypal,37.39
4388,1488,2025-12-21,completed,credit_card,31.03
4389,1489,2025-06-12,completed,credit_card,19.46
4390,1489,2025-09-08,completed,upi,156.09
4391,1489,2025-11-19,completed,debit_card,54.02
4392,1489,2025-12-04,completed,credit_card,33.92
4393,1490,2024-09-30,refunded,credit_card,65.24
4394,1490,2024-12-06,completed,debit_card,54.83
4395,1490,2025-01-10,completed,debit_card,226.47
4396,1490,2025-03-24,completed,upi,117.1
4397,1490,2025-04-30,completed,paypal,44.14
4398,1490,2025-06-05,completed,credit_card,21.04
4399,1490,2025-06-15,completed,paypal,43.26
4400,1490,2025-09-04,completed,credit_card,108.07
4401,1490,2025-09-21,completed,paypal,101.96
4402,1491,2025-10-08,completed,credit_card,62.36
4403,1491,2025-10-10,completed,paypal,63.51
4404,1492,2024-04-05,completed,credit_card,27.71
4405,1492,2024-05-09,completed,debit_card,48.7
4406,1492,2024-11-09,completed,credit_card,31.06
4407,1492,2025-03-29,completed,credit_card,28.61
4408,1492,2025-06-16,completed,credit_card,42.91
4409,1492,2025-08-29,completed,credit_card,133.9
4410,1492,2025-09-22,completed,debit_card,32.59
4411,1493,2025-12-01,completed,credit_card,47.18
4412,1494,2025-07-21,completed,credit_card,83.44
4413,1494,2025-12-13,completed,credit_card,59.27
4414,1495,2025-07-09,completed,credit_card,57.71
4415,1496,2025-12-20,completed,credit_card,86.23
4416,1497,2025-11-15,completed,paypal,25.16
4417,1497,2025-12-31,completed,paypal,112.74
4418,1498,2024-04-15,completed,credit_card,12.68
4419,1498,2024-05-03,completed,upi,28.6
4420,1498,2024-05-27,completed,upi,37.74
4421,1498,2024-10-07,refunded,paypal,61.94
4422,1498,2024-10-11,completed,credit_card,25.97
4423,1498,2024-10-31,completed,credit_card,46.3
4424,1498,2024-12-29,completed,paypal,136.01
4425,1498,2025-04-17,completed,upi,55.58
4426,1498,2025-09-13,completed,debit_card,82.49
4427,1498,2025-12-20,completed,credit_card,87.97
4428,1499,2024-03-28,completed,credit_card,104.56
4429,1499,2024-09-15,completed,upi,138.05
4430,1499,2025-01-26,completed,credit_card,11.31
4431,1499,2025-02-19,completed,upi,42.57
4432,1499,2025-02-23,completed,credit_card,6.57
4433,1499,2025-03-13,completed,credit_card,85.83
4434,1499,2025-05-11,completed,debit_card,67.86
4435,1499,2025-11-02,completed,upi,110.3
4436,1500,2025-06-18,completed,paypal,128.46
4437,1500,2025-08-03,completed,credit_card,16.91
4438,1500,2025-08-27,refunded,debit_card,79.44
4439,1500,2025-10-10,completed,credit_card,155.63
4440,1500,2025-11-27,completed,upi,152.41
4441,1500,2025-12-02,completed,upi,61.55
4442,1501,2025-03-10,completed,credit_card,42.26
4443,1501,2025-05-01,completed,paypal,38.13
4444,1501,2025-05-29,completed,debit_card,52.04
4445,1501,2025-06-15,completed,debit_card,45.78
4446,1501,2025-09-29,completed,paypal,38.71
4447,1502,2025-04-09,completed,debit_card,21.98
4448,1502,2025-04-25,completed,credit_card,66.22
4449,1502,2025-05-09,completed,debit_card,117.22
4450,1502,2025-05-27,completed,credit_card,36.95
4451,1502,2025-05-31,completed,credit_card,25.51
4452,1502,2025-07-15,completed,credit_card,130.75
4453,1502,2025-08-07,cancelled,credit_card,40.48
4454,1503,2025-12-14,completed,debit_card,19.22
4455,1504,2025-02-27,completed,debit_card,85.96
4456,1504,2025-07-25,completed,credit_card,28.77
4457,1504,2025-08-16,completed,credit_card,37.45
4458,1505,2025-07-10,completed,credit_card,85.06
4459,1505,2025-08-10,completed,paypal,10.11
4460,1506,2025-12-31,refunded,upi,80.92
4461,1507,2025-08-10,completed,credit_card,58.93
4462,1507,2025-12-23,completed,credit_card,75.03
4463,1508,2024-04-04,completed,credit_card,44.46
4464,1508,2024-08-08,completed,credit_card,45.18
4465,1508,2025-04-06,completed,debit_card,64.44
4466,1508,2025-07-24,completed,credit_card,54.06
4467,1508,2025-12-14,refunded,paypal,50.28
4468,1509,2024-12-10,cancelled,paypal,36.77
4469,1510,2024-12-26,completed,debit_card,19.21
4470,1511,2025-09-21,completed,debit_card,82.41
4471,1511,2025-10-10,completed,debit_card,226.74
4472,1511,2025-10-19,completed,debit_card,51.41
4473,1511,2025-12-03,cancelled,credit_card,68.71
4474,1511,2025-12-13,completed,debit_card,141.74
4475,1511,2025-12-25,completed,paypal,33.28
4476,1512,2024-06-09,cancelled,credit_card,22.1
4477,1512,2024-08-08,cancelled,upi,76.7
4478,1513,2024-03-28,completed,credit_card,53.16
4479,1513,2024-06-27,completed,paypal,47.03
4480,1513,2024-12-11,completed,paypal,40.63
4481,1513,2025-03-12,completed,upi,186.88
4482,1514,2025-01-01,completed,debit_card,60.3
4483,1514,2025-06-09,completed,debit_card,76.37
4484,1515,2025-06-26,completed,paypal,48.0
4485,1515,2025-10-07,completed,debit_card,31.61
4486,1516,2025-11-11,completed,credit_card,95.59
4487,1517,2025-12-18,completed,upi,103.73
4488,1517,2025-12-26,completed,credit_card,112.3
4489,1518,2025-10-09,completed,debit_card,26.77
4490,1518,2025-10-12,completed,debit_card,47.47
4491,1518,2025-12-29,completed,debit_card,55.46
4492,1519,2025-07-21,completed,paypal,18.8
4493,1519,2025-12-06,completed,credit_card,6.96
4494,1520,2025-12-31,cancelled,paypal,82.95
4495,1521,2025-05-18,completed,debit_card,85.03
4496,1521,2025-08-06,completed,debit_card,31.5
4497,1522,2025-02-04,completed,paypal,93.79
4498,1522,2025-04-16,completed,credit_card,5.96
4499,1522,2025-07-22,completed,credit_card,60.66
4500,1522,2025-07-25,completed,paypal,56.87
4501,1523,2025-09-11,completed,paypal,88.99
4502,1523,2025-10-04,completed,credit_card,127.43
4503,1523,2025-10-09,completed,credit_card,22.44
4504,1523,2025-10-12,completed,debit_card,39.58
4505,1523,2025-11-07,completed,paypal,52.26
4506,1523,2025-11-23,completed,credit_card,40.96
4507,1523,2025-12-16,completed,credit_card,15.57
4508,1524,2025-07-05,completed,paypal,8.14
4509,1524,2025-10-05,completed,credit_card,21.85
4510,1525,2024-12-12,completed,credit_card,108.63
4511,1525,2025-01-07,completed,debit_card,32.5
4512,1525,2025-01-14,completed,credit_card,14.48
4513,1525,2025-02-21,cancelled,credit_card,13.37
4514,1525,2025-03-21,completed,credit_card,85.22
4515,1525,2025-04-21,completed,paypal,40.51
4516,1525,2025-05-12,completed,credit_card,13.85
4517,1525,2025-05-18,cancelled,debit_card,56.76
4518,1525,2025-09-30,completed,credit_card,152.02
4519,1525,2025-11-06,completed,paypal,26.43
4520,1526,2025-11-09,completed,credit_card,60.71
4521,1527,2025-10-26,completed,paypal,59.24
4522,1528,2025-10-21,cancelled,paypal,108.9
4523,1528,2025-10-24,completed,credit_card,108.43
4524,1528,2025-11-05,completed,paypal,11.33
4525,1528,2025-11-28,completed,paypal,22.5
4526,1529,2025-05-23,refunded,paypal,34.01
4527,1529,2025-05-25,completed,credit_card,81.55
4528,1529,2025-05-26,completed,debit_card,26.83
4529,1529,2025-06-28,completed,credit_card,31.86
4530,1529,2025-06-30,cancelled,credit_card,18.38
4531,1529,2025-08-22,completed,paypal,154.58
4532,1529,2025-10-23,completed,credit_card,53.88
4533,1529,2025-12-10,completed,debit_card,87.58
4534,1529,2025-12-19,completed,credit_card,43.38
4535,1530,2024-09-20,completed,credit_card,42.16
4536,1530,2025-11-11,completed,paypal,71.18
4537,1531,2025-12-21,completed,debit_card,53.58
4538,1531,2025-12-22,completed,credit_card,21.01
4539,1531,2025-12-27,completed,debit_card,33.26
4540,1531,2025-12-28,completed,debit_card,132.85
4541,1531,2025-12-29,completed,credit_card,71.89
4542,1531,2025-12-30,completed,paypal,96.43
4543,1531,2025-12-31,completed,paypal,105.28
4544,1532,2025-03-20,cancelled,credit_card,45.52
4545,1533,2025-11-21,completed,credit_card,91.07
4546,1533,2025-11-28,completed,credit_card,31.87
4547,1534,2025-11-17,completed,debit_card,76.45
4548,1534,2025-12-03,completed,paypal,93.01
4549,1535,2025-07-25,completed,credit_card,34.76
4550,1535,2025-08-15,completed,paypal,27.83
4551,1535,2025-08-21,completed,credit_card,47.62
4552,1535,2025-09-04,completed,credit_card,17.24
4553,1535,2025-12-22,completed,paypal,38.2
4554,1536,2025-05-26,completed,upi,22.98
4555,1536,2025-06-15,completed,paypal,64.34
4556,1537,2025-07-13,completed,paypal,105.74
4557,1538,2025-04-21,completed,upi,48.63
4558,1539,2024-10-01,completed,credit_card,141.29
4559,1539,2025-08-09,completed,credit_card,117.54
4560,1540,2025-05-07,completed,paypal,100.08
4561,1540,2025-09-07,completed,paypal,142.9
4562,1540,2025-10-26,completed,upi,38.44
4563,1540,2025-11-12,refunded,credit_card,83.58
4564,1541,2025-06-30,completed,credit_card,41.04
4565,1542,2025-06-19,completed,credit_card,105.42
4566,1542,2025-12-08,completed,credit_card,121.11
4567,1543,2025-05-22,completed,paypal,103.48
4568,1543,2025-06-08,completed,paypal,52.15
4569,1544,2025-09-27,completed,credit_card,68.66
4570,1545,2025-01-09,completed,credit_card,49.39
4571,1546,2024-12-20,completed,credit_card,53.83
4572,1546,2025-02-15,refunded,credit_card,11.82
4573,1546,2025-02-28,completed,credit_card,66.44
