customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_total,customer_segment
1974,111,3,262.36,2,4,4,10,"At Risk"
148,111,4,164.87,2,4,4,10,"At Risk"
1281,110,2,198.16,2,4,4,10,"At Risk"
2049,109,3,161.65,2,4,4,10,"At Risk"
521,109,3,262.49,2,4,4,10,"At Risk"
1206,108,2,185.77,2,4,4,10,"At Risk"
1592,108,4,258.9,2,4,4,10,"At Risk"
839,107,2,183.41,2,4,4,10,"At Risk"
414,107,3,181.84,2,4,4,10,"At Risk"
1760,106,3,189.22,2,4,4,10,"At Risk"
2673,105,2,181.25,2,4,4,10,"At Risk"
1984,105,4,225.9,2,4,4,10,"At Risk"
220,103,3,195.39,2,4,4,10,"At Risk"
699,102,2,163.76,3,3,4,10,"Loyal Customers"
183,100,3,125.31,3,4,3,10,"Loyal Customers"
1008,98,2,169.69,3,3,4,10,"Loyal Customers"
2195,97,2,175.34,3,3,4,10,"Loyal Customers"
1659,95,4,113.28,3,4,3,10,"Loyal Customers"
652,92,3,156.31,3,4,3,10,"Loyal Customers"
1414,87,2,158.48,3,3,4,10,"Loyal Customers"
2233,84,4,151.78,3,4,3,10,"Loyal Customers"
2505,82,2,157.09,3,3,4,10,"Loyal Customers"
1890,80,3,143.22,3,4,3,10,"Loyal Customers"
698,80,3,153.81,3,4,3,10,"Loyal Customers"
1800,77,2,164.4,3,3,4,10,"Loyal Customers"
2063,76,3,136.25,3,4,3,10,"Loyal Customers"
2235,71,2,178.58,3,3,4,10,"Loyal Customers"
632,71,4,115.37,3,4,3,10,"Loyal Customers"
390,71,4,140.73,3,4,3,10,"Loyal Customers"
1272,70,3,102.81,3,4,3,10,"Loyal Customers"
2055,68,3,136.98,3,4,3,10,"Loyal Customers"
2457,65,2,164.48,3,3,4,10,"Loyal Customers"
1156,63,2,160.24,3,3,4,10,"Loyal Customers"
31,63,2,167.64,3,3,4,10,"Loyal Customers"
2522,62,2,163.35,3,3,4,10,"Loyal Customers"
2991,62,2,173.92,3,3,4,10,"Loyal Customers"
1469,56,3,142.72,3,4,3,10,"Loyal Customers"
2546,54,2,169.23,3,3,4,10,"Loyal Customers"
18,54,3,133.14,3,4,3,10,"Loyal Customers"
1704,52,2,178.01,3,3,4,10,"Loyal Customers"
446,49,3,115.03,3,4,3,10,"Loyal Customers"
2525,46,3,134.5,3,4,3,10,"Loyal Customers"
27,45,2,118.79,4,3,3,10,"Loyal Customers"
1756,45,2,139.08,4,3,3,10,"Loyal Customers"
1014,43,2,115.77,4,3,3,10,"Loyal Customers"
1670,43,2,140.91,4,3,3,10,"Loyal Customers"
2482,42,2,111.75,4,3,3,10,"Loyal Customers"
2463,42,2,130.94,4,3,3,10,"Loyal Customers"
773,42,2,136.9,4,3,3,10,"Loyal Customers"
1354,42,2,142.09,4,3,3,10,"Loyal Customers"
1106,41,2,129.79,4,3,3,10,"Loyal Customers"
1899,41,2,140.48,4,3,3,10,"Loyal Customers"
2423,40,2,143.42,4,3,3,10,"Loyal Customers"
2408,39,2,135.47,4,3,3,10,"Loyal Customers"
2112,38,2,97.62,4,3,3,10,"Loyal Customers"
440,38,2,106.48,4,3,3,10,"Loyal Customers"
1287,38,2,143.02,4,3,3,10,"Loyal Customers"
1741,37,2,110.97,4,3,3,10,"Loyal Customers"
2536,37,2,112.6,4,3,3,10,"Loyal Customers"
1898,36,2,123.71,4,3,3,10,"Loyal Customers"
2394,35,2,115.56,4,3,3,10,"Loyal Customers"
2529,34,2,102.27,4,3,3,10,"Loyal Customers"
1844,34,2,104.8,4,3,3,10,"Loyal Customers"
2789,34,2,137.13,4,3,3,10,"Loyal Customers"
1040,33,2,122.83,4,3,3,10,"Loyal Customers"
1533,33,2,122.94,4,3,3,10,"Loyal Customers"
558,32,2,99.26,4,3,3,10,"Loyal Customers"
656,32,2,113.8,4,3,3,10,"Loyal Customers"
559,32,2,156.69,4,3,3,10,"Loyal Customers"
2579,32,3,92.36,4,4,2,10,"Loyal Customers"
1436,31,1,162.07,4,2,4,10,New/Promising
629,31,2,111.5,4,3,3,10,"Loyal Customers"
2318,31,2,136.48,4,3,3,10,"Loyal Customers"
1591,30,2,106.18,4,3,3,10,"Loyal Customers"
2729,30,2,120.14,4,3,3,10,"Loyal Customers"
2632,30,2,121.93,4,3,3,10,"Loyal Customers"
1033,29,1,170.87,4,2,4,10,New/Promising
701,29,2,148.96,4,3,3,10,"Loyal Customers"
378,27,1,206.74,4,2,4,10,New/Promising
201,27,2,110.02,4,3,3,10,"Loyal Customers"
1818,27,2,124.83,4,3,3,10,"Loyal Customers"
1880,27,2,152.99,4,3,3,10,"Loyal Customers"
1657,26,2,112.75,4,3,3,10,"Loyal Customers"
1951,26,2,140.99,4,3,3,10,"Loyal Customers"
2839,25,1,170.54,4,2,4,10,New/Promising
682,25,2,117.21,4,3,3,10,"Loyal Customers"
1338,25,2,118.36,4,3,3,10,"Loyal Customers"
1031,25,2,125.69,4,3,3,10,"Loyal Customers"
2804,25,3,88.74,4,4,2,10,"Loyal Customers"
1985,24,1,168.99,4,2,4,10,New/Promising
2132,24,2,154.16,4,3,3,10,"Loyal Customers"
219,23,2,106.87,4,3,3,10,"Loyal Customers"
2287,23,2,108.03,4,3,3,10,"Loyal Customers"
13,23,2,130.16,4,3,3,10,"Loyal Customers"
1178,22,2,121.05,4,3,3,10,"Loyal Customers"
752,21,2,104.23,4,3,3,10,"Loyal Customers"
2878,21,2,135.47,4,3,3,10,"Loyal Customers"
507,21,2,139.58,4,3,3,10,"Loyal Customers"
1260,20,2,109.85,4,3,3,10,"Loyal Customers"
2343,20,2,125.7,4,3,3,10,"Loyal Customers"
2392,20,2,151.22,4,3,3,10,"Loyal Customers"
641,20,2,156.54,4,3,3,10,"Loyal Customers"
771,19,1,173.97,4,2,4,10,New/Promising
2916,19,2,105.06,4,3,3,10,"Loyal Customers"
1573,19,2,155.11,4,3,3,10,"Loyal Customers"
1084,18,2,106.77,4,3,3,10,"Loyal Customers"
631,18,2,132.91,4,3,3,10,"Loyal Customers"
1494,18,2,142.71,4,3,3,10,"Loyal Customers"
2923,18,4,71.68,4,4,2,10,"Loyal Customers"
362,17,2,101.18,4,3,3,10,"Loyal Customers"
1016,17,2,126.07,4,3,3,10,"Loyal Customers"
2893,17,2,131.13,4,3,3,10,"Loyal Customers"
2801,16,2,128.43,4,3,3,10,"Loyal Customers"
2446,16,2,134.4,4,3,3,10,"Loyal Customers"
1300,16,2,150.65,4,3,3,10,"Loyal Customers"
355,16,2,153.43,4,3,3,10,"Loyal Customers"
1549,15,1,210.52,4,2,4,10,New/Promising
132,15,2,100.06,4,3,3,10,"Loyal Customers"
1253,15,2,106.49,4,3,3,10,"Loyal Customers"
2884,14,1,142.16,5,2,3,10,New/Promising
1749,13,1,132.42,5,2,3,10,New/Promising
2932,12,1,103.1,5,2,3,10,New/Promising
2210,12,1,115.87,5,2,3,10,New/Promising
1775,12,1,129.43,5,2,3,10,New/Promising
226,12,2,80.2,5,3,2,10,"Loyal Customers"
1638,12,2,96.33,5,3,2,10,"Loyal Customers"
2073,11,1,99.43,5,2,3,10,New/Promising
2031,11,1,136.01,5,2,3,10,New/Promising
2019,11,2,85.59,5,3,2,10,"Loyal Customers"
1667,9,2,89.13,5,3,2,10,"Loyal Customers"
2493,8,1,124.38,5,2,3,10,New/Promising
112,8,2,75.89,5,3,2,10,"Loyal Customers"
1029,8,2,82.32,5,3,2,10,"Loyal Customers"
2979,8,2,85.19,5,3,2,10,"Loyal Customers"
2298,8,2,94.86,5,3,2,10,"Loyal Customers"
1085,7,1,140.08,5,2,3,10,New/Promising
2534,7,1,148.43,5,2,3,10,New/Promising
2740,6,1,150.71,5,2,3,10,New/Promising
1706,6,2,86.83,5,3,2,10,"Loyal Customers"
1875,6,2,88.17,5,3,2,10,"Loyal Customers"
1605,6,2,97.22,5,3,2,10,"Loyal Customers"
2380,5,1,108.03,5,2,3,10,New/Promising
2478,5,1,150.34,5,2,3,10,New/Promising
1150,5,2,88.46,5,3,2,10,"Loyal Customers"
2574,4,2,79.35,5,3,2,10,"Loyal Customers"
795,4,2,81.0,5,3,2,10,"Loyal Customers"
1876,3,1,116.94,5,2,3,10,New/Promising
228,3,2,80.97,5,3,2,10,"Loyal Customers"
1153,3,2,91.99,5,3,2,10,"Loyal Customers"
600,3,2,95.01,5,3,2,10,"Loyal Customers"
535,2,2,81.55,5,3,2,10,"Loyal Customers"
1290,2,2,85.7,5,3,2,10,"Loyal Customers"
2304,2,2,93.3,5,3,2,10,"Loyal Customers"
2193,1,1,99.22,5,2,3,10,New/Promising
1226,1,1,129.0,5,2,3,10,New/Promising
2768,1,2,75.58,5,3,2,10,"Loyal Customers"
544,1,2,79.96,5,3,2,10,"Loyal Customers"
1127,1,2,84.99,5,3,2,10,"Loyal Customers"
1438,1,2,86.63,5,3,2,10,"Loyal Customers"
2214,1,2,95.99,5,3,2,10,"Loyal Customers"
1753,0,1,143.08,5,2,3,10,New/Promising
2221,0,2,74.58,5,3,2,10,"Loyal Customers"
209,0,2,79.5,5,3,2,10,"Loyal Customers"
842,0,2,86.18,5,3,2,10,"Loyal Customers"
2604,602,2,189.98,1,4,4,9,"At Risk"
940,524,3,269.23,1,4,4,9,"At Risk"
1967,492,2,188.38,1,4,4,9,"At Risk"
536,471,3,222.03,1,4,4,9,"At Risk"
377,433,3,255.09,1,4,4,9,"At Risk"
313,427,2,213.5,1,4,4,9,"At Risk"
400,418,2,182.57,1,4,4,9,"At Risk"
2520,418,2,193.36,1,4,4,9,"At Risk"
2803,385,3,162.54,1,4,4,9,"At Risk"
189,385,3,234.9,1,4,4,9,"At Risk"
2570,378,2,208.2,1,4,4,9,"At Risk"
882,369,2,206.05,1,4,4,9,"At Risk"
899,365,2,200.31,1,4,4,9,"At Risk"
978,365,2,215.75,1,4,4,9,"At Risk"
2301,356,4,226.53,1,4,4,9,"At Risk"
740,352,3,233.15,1,4,4,9,"At Risk"
1197,350,3,213.79,1,4,4,9,"At Risk"
972,342,3,196.6,1,4,4,9,"At Risk"
647,340,3,156.7,1,4,4,9,"At Risk"
2123,319,4,232.21,1,4,4,9,"At Risk"
110,316,2,217.17,1,4,4,9,"At Risk"
198,297,2,268.54,1,4,4,9,"At Risk"
766,297,3,185.0,1,4,4,9,"At Risk"
486,291,3,188.71,1,4,4,9,"At Risk"
970,290,4,208.86,1,4,4,9,"At Risk"
2845,280,3,182.71,1,4,4,9,"At Risk"
734,270,4,201.83,1,4,4,9,"At Risk"
164,266,3,187.97,1,4,4,9,"At Risk"
2564,259,2,212.29,1,4,4,9,"At Risk"
475,256,3,165.99,1,4,4,9,"At Risk"
473,243,2,190.98,1,4,4,9,"At Risk"
1289,243,2,213.61,1,4,4,9,"At Risk"
1433,240,2,238.17,1,4,4,9,"At Risk"
2806,239,3,162.95,1,4,4,9,"At Risk"
2815,237,2,228.98,1,4,4,9,"At Risk"
920,232,2,232.41,1,4,4,9,"At Risk"
2836,230,3,249.34,1,4,4,9,"At Risk"
2871,230,4,258.53,1,4,4,9,"At Risk"
1441,229,3,256.6,1,4,4,9,"At Risk"
2516,229,4,275.82,1,4,4,9,"At Risk"
1116,227,4,214.31,1,4,4,9,"At Risk"
1137,223,2,192.3,1,4,4,9,"At Risk"
2811,219,2,229.4,1,4,4,9,"At Risk"
2920,211,5,120.99,1,5,3,9,"At Risk"
1470,205,2,180.5,2,3,4,9,"At Risk"
744,190,2,156.97,2,3,4,9,"At Risk"
407,190,2,164.87,2,3,4,9,"At Risk"
2428,188,2,162.04,2,3,4,9,"At Risk"
2110,181,3,104.36,2,4,3,9,"At Risk"
1410,180,4,101.5,2,4,3,9,"At Risk"
257,178,3,116.4,2,4,3,9,"At Risk"
356,176,2,174.6,2,3,4,9,"At Risk"
808,169,3,142.74,2,4,3,9,"At Risk"
127,166,2,160.11,2,3,4,9,"At Risk"
136,164,3,103.4,2,4,3,9,"At Risk"
2950,163,2,173.28,2,3,4,9,"At Risk"
742,160,3,150.01,2,4,3,9,"At Risk"
1280,159,2,158.65,2,3,4,9,"At Risk"
2125,151,3,155.85,2,4,3,9,"At Risk"
2003,144,3,143.2,2,4,3,9,"At Risk"
1504,137,3,152.18,2,4,3,9,"At Risk"
850,136,2,160.11,2,3,4,9,"At Risk"
2776,132,3,121.68,2,4,3,9,"At Risk"
1379,131,2,157.12,2,3,4,9,"At Risk"
2056,128,2,168.69,2,3,4,9,"At Risk"
2254,128,3,150.08,2,4,3,9,"At Risk"
2548,126,2,177.5,2,3,4,9,"At Risk"
2433,125,4,134.36,2,4,3,9,"At Risk"
2248,121,4,143.65,2,4,3,9,"At Risk"
1972,114,2,167.79,2,3,4,9,"At Risk"
1733,106,3,138.49,2,4,3,9,"At Risk"
2630,104,3,137.57,2,4,3,9,"At Risk"
756,103,2,159.24,2,3,4,9,"At Risk"
396,101,2,153.07,3,3,3,9,"Loyal Customers"
190,99,2,99.81,3,3,3,9,"Loyal Customers"
1455,99,2,107.62,3,3,3,9,"Loyal Customers"
1810,99,2,153.0,3,3,3,9,"Loyal Customers"
957,97,2,102.07,3,3,3,9,"Loyal Customers"
489,97,2,135.98,3,3,3,9,"Loyal Customers"
202,96,2,127.87,3,3,3,9,"Loyal Customers"
2640,96,2,153.66,3,3,3,9,"Loyal Customers"
2495,94,2,149.13,3,3,3,9,"Loyal Customers"
2323,94,2,150.36,3,3,3,9,"Loyal Customers"
2230,93,1,167.91,3,2,4,9,"Needs Attention"
2832,93,2,138.82,3,3,3,9,"Loyal Customers"
2066,91,2,131.22,3,3,3,9,"Loyal Customers"
1595,91,2,145.65,3,3,3,9,"Loyal Customers"
2509,90,2,107.63,3,3,3,9,"Loyal Customers"
790,90,2,124.73,3,3,3,9,"Loyal Customers"
1617,88,2,115.22,3,3,3,9,"Loyal Customers"
2756,85,2,138.01,3,3,3,9,"Loyal Customers"
2555,83,2,143.02,3,3,3,9,"Loyal Customers"
125,82,2,125.72,3,3,3,9,"Loyal Customers"
1491,82,2,125.87,3,3,3,9,"Loyal Customers"
542,82,2,130.77,3,3,3,9,"Loyal Customers"
2934,81,2,119.76,3,3,3,9,"Loyal Customers"
1192,81,2,142.95,3,3,3,9,"Loyal Customers"
2747,81,2,143.85,3,3,3,9,"Loyal Customers"
2561,80,1,188.68,3,2,4,9,"Needs Attention"
1329,79,2,114.2,3,3,3,9,"Loyal Customers"
2833,79,2,118.54,3,3,3,9,"Loyal Customers"
1288,79,2,129.63,3,3,3,9,"Loyal Customers"
2894,78,2,128.31,3,3,3,9,"Loyal Customers"
523,78,3,76.14,3,4,2,9,"Loyal Customers"
2891,77,2,130.35,3,3,3,9,"Loyal Customers"
372,75,1,158.31,3,2,4,9,"Needs Attention"
1059,75,1,190.54,3,2,4,9,"Needs Attention"
817,74,2,116.1,3,3,3,9,"Loyal Customers"
983,74,2,117.38,3,3,3,9,"Loyal Customers"
2202,71,2,115.01,3,3,3,9,"Loyal Customers"
943,71,2,144.27,3,3,3,9,"Loyal Customers"
1162,70,2,100.65,3,3,3,9,"Loyal Customers"
2600,70,2,105.31,3,3,3,9,"Loyal Customers"
776,69,1,182.97,3,2,4,9,"Needs Attention"
1999,68,2,107.95,3,3,3,9,"Loyal Customers"
546,68,2,124.06,3,3,3,9,"Loyal Customers"
370,67,2,113.8,3,3,3,9,"Loyal Customers"
347,66,2,98.36,3,3,3,9,"Loyal Customers"
20,66,2,121.13,3,3,3,9,"Loyal Customers"
585,66,2,142.46,3,3,3,9,"Loyal Customers"
1227,65,2,104.67,3,3,3,9,"Loyal Customers"
402,65,2,106.99,3,3,3,9,"Loyal Customers"
2171,65,2,111.95,3,3,3,9,"Loyal Customers"
2568,65,2,130.0,3,3,3,9,"Loyal Customers"
2636,64,2,105.87,3,3,3,9,"Loyal Customers"
2718,63,2,100.93,3,3,3,9,"Loyal Customers"
2711,60,2,121.03,3,3,3,9,"Loyal Customers"
2974,58,2,155.64,3,3,3,9,"Loyal Customers"
2458,57,1,202.65,3,2,4,9,"Needs Attention"
1601,57,2,131.23,3,3,3,9,"Loyal Customers"
1413,57,2,144.65,3,3,3,9,"Loyal Customers"
465,56,2,99.8,3,3,3,9,"Loyal Customers"
2405,55,2,108.78,3,3,3,9,"Loyal Customers"
513,55,2,117.71,3,3,3,9,"Loyal Customers"
124,55,2,131.6,3,3,3,9,"Loyal Customers"
2855,55,2,155.86,3,3,3,9,"Loyal Customers"
2547,54,2,140.22,3,3,3,9,"Loyal Customers"
2772,52,2,100.62,3,3,3,9,"Loyal Customers"
2834,51,2,102.02,3,3,3,9,"Loyal Customers"
962,51,2,109.38,3,3,3,9,"Loyal Customers"
1530,50,2,113.34,3,3,3,9,"Loyal Customers"
2874,49,4,87.55,3,4,2,9,"Loyal Customers"
548,48,2,121.44,3,3,3,9,"Loyal Customers"
240,48,2,143.47,3,3,3,9,"Loyal Customers"
722,47,2,109.8,3,3,3,9,"Loyal Customers"
735,47,2,134.45,3,3,3,9,"Loyal Customers"
1348,47,3,68.62,3,4,2,9,"Loyal Customers"
767,46,2,110.29,3,3,3,9,"Loyal Customers"
1781,46,2,126.41,3,3,3,9,"Loyal Customers"
1625,45,2,74.67,4,3,2,9,"Loyal Customers"
425,45,2,92.12,4,3,2,9,"Loyal Customers"
2647,44,1,114.81,4,2,3,9,New/Promising
2241,44,2,95.9,4,3,2,9,"Loyal Customers"
938,42,2,83.44,4,3,2,9,"Loyal Customers"
1479,42,2,90.86,4,3,2,9,"Loyal Customers"
677,41,2,84.73,4,3,2,9,"Loyal Customers"
2342,40,1,115.24,4,2,3,9,New/Promising
1891,40,2,87.45,4,3,2,9,"Loyal Customers"
1567,40,2,89.93,4,3,2,9,"Loyal Customers"
2523,40,2,90.05,4,3,2,9,"Loyal Customers"
1816,38,2,73.62,4,3,2,9,"Loyal Customers"
1428,38,2,90.43,4,3,2,9,"Loyal Customers"
258,37,1,147.43,4,2,3,9,New/Promising
680,37,2,82.43,4,3,2,9,"Loyal Customers"
1055,37,2,82.87,4,3,2,9,"Loyal Customers"
2020,37,2,89.76,4,3,2,9,"Loyal Customers"
2481,36,2,78.37,4,3,2,9,"Loyal Customers"
1112,36,2,85.83,4,3,2,9,"Loyal Customers"
1558,35,2,81.64,4,3,2,9,"Loyal Customers"
1003,35,2,85.1,4,3,2,9,"Loyal Customers"
873,35,2,88.1,4,3,2,9,"Loyal Customers"
417,34,1,108.23,4,2,3,9,New/Promising
43,34,1,156.7,4,2,3,9,New/Promising
330,33,2,76.28,4,3,2,9,"Loyal Customers"
1118,33,2,78.28,4,3,2,9,"Loyal Customers"
2040,33,2,82.58,4,3,2,9,"Loyal Customers"
864,32,2,88.54,4,3,2,9,"Loyal Customers"
1063,31,1,110.75,4,2,3,9,New/Promising
1364,31,1,122.98,4,2,3,9,New/Promising
2305,30,1,123.9,4,2,3,9,New/Promising
1318,30,2,86.67,4,3,2,9,"Loyal Customers"
1847,30,2,87.04,4,3,2,9,"Loyal Customers"
2587,29,1,115.04,4,2,3,9,New/Promising
669,29,1,132.84,4,2,3,9,New/Promising
1548,29,2,85.82,4,3,2,9,"Loyal Customers"
1824,27,2,95.01,4,3,2,9,"Loyal Customers"
1662,26,1,97.54,4,2,3,9,New/Promising
26,26,1,102.94,4,2,3,9,New/Promising
2535,26,2,72.86,4,3,2,9,"Loyal Customers"
274,26,2,92.38,4,3,2,9,"Loyal Customers"
2265,24,2,94.87,4,3,2,9,"Loyal Customers"
2389,23,1,109.53,4,2,3,9,New/Promising
152,23,1,115.18,4,2,3,9,New/Promising
1486,23,2,83.39,4,3,2,9,"Loyal Customers"
533,21,2,73.49,4,3,2,9,"Loyal Customers"
1879,21,2,83.28,4,3,2,9,"Loyal Customers"
1019,19,1,111.21,4,2,3,9,New/Promising
1327,19,2,77.34,4,3,2,9,"Loyal Customers"
2118,18,1,111.6,4,2,3,9,New/Promising
712,18,1,152.52,4,2,3,9,New/Promising
2050,18,2,93.29,4,3,2,9,"Loyal Customers"
2896,17,1,107.28,4,2,3,9,New/Promising
2911,17,1,113.46,4,2,3,9,New/Promising
868,17,1,125.04,4,2,3,9,New/Promising
568,17,2,87.2,4,3,2,9,"Loyal Customers"
1375,15,1,101.12,4,2,3,9,New/Promising
2676,14,1,94.34,5,2,2,9,New/Promising
1722,14,1,96.15,5,2,2,9,New/Promising
540,14,2,62.62,5,2,2,9,New/Promising
296,14,2,67.51,5,2,2,9,New/Promising
982,13,1,63.94,5,2,2,9,New/Promising
883,13,1,66.27,5,2,2,9,New/Promising
115,13,1,74.46,5,2,2,9,New/Promising
1195,13,2,70.43,5,2,2,9,New/Promising
451,12,1,93.49,5,2,2,9,New/Promising
1770,12,2,62.68,5,2,2,9,New/Promising
1496,11,1,86.23,5,2,2,9,New/Promising
1276,10,1,74.98,5,2,2,9,New/Promising
2002,10,1,79.36,5,2,2,9,New/Promising
309,10,1,85.84,5,2,2,9,New/Promising
1145,10,2,63.5,5,2,2,9,New/Promising
545,10,2,63.8,5,2,2,9,New/Promising
1717,9,1,84.74,5,2,2,9,New/Promising
2205,9,2,71.21,5,2,2,9,New/Promising
2034,8,2,68.34,5,2,2,9,New/Promising
80,7,1,64.15,5,2,2,9,New/Promising
62,7,1,78.3,5,2,2,9,New/Promising
1666,7,2,54.88,5,2,2,9,New/Promising
1039,7,2,56.21,5,2,2,9,New/Promising
2169,7,2,67.42,5,2,2,9,New/Promising
1133,7,2,70.24,5,2,2,9,New/Promising
99,6,1,68.18,5,2,2,9,New/Promising
757,6,2,61.53,5,2,2,9,New/Promising
1274,5,2,64.82,5,2,2,9,New/Promising
2280,4,1,62.49,5,2,2,9,New/Promising
1619,4,1,63.97,5,2,2,9,New/Promising
2115,4,2,71.11,5,2,2,9,New/Promising
267,3,1,67.15,5,2,2,9,New/Promising
1303,3,1,88.69,5,2,2,9,New/Promising
1294,3,1,91.52,5,2,2,9,New/Promising
335,3,1,94.52,5,2,2,9,New/Promising
2292,3,1,96.84,5,2,2,9,New/Promising
1590,3,2,57.07,5,2,2,9,New/Promising
1439,3,2,69.07,5,2,2,9,New/Promising
2551,3,2,70.79,5,2,2,9,New/Promising
939,2,1,64.79,5,2,2,9,New/Promising
2122,2,2,56.75,5,2,2,9,New/Promising
2334,1,1,69.4,5,2,2,9,New/Promising
277,1,1,77.14,5,2,2,9,New/Promising
2734,1,1,85.45,5,2,2,9,New/Promising
1793,1,1,89.15,5,2,2,9,New/Promising
1663,1,2,70.41,5,2,2,9,New/Promising
989,0,1,65.55,5,2,2,9,New/Promising
2885,0,1,82.1,5,2,2,9,New/Promising
2320,611,3,136.15,1,4,3,8,"At Risk"
360,500,3,101.53,1,4,3,8,"At Risk"
1135,476,2,172.65,1,3,4,8,"At Risk"
1205,465,3,144.9,1,4,3,8,"At Risk"
893,424,3,120.08,1,4,3,8,"At Risk"
1464,420,2,163.99,1,3,4,8,"At Risk"
1955,382,2,167.81,1,3,4,8,"At Risk"
2390,371,2,175.82,1,3,4,8,"At Risk"
2857,368,2,172.21,1,3,4,8,"At Risk"
1724,352,2,171.9,1,3,4,8,"At Risk"
2637,344,2,166.46,1,3,4,8,"At Risk"
4,337,3,138.98,1,4,3,8,"At Risk"
2387,325,2,176.61,1,3,4,8,"At Risk"
1187,302,2,162.11,1,3,4,8,"At Risk"
1334,300,3,131.75,1,4,3,8,"At Risk"
2783,299,3,136.61,1,4,3,8,"At Risk"
2014,290,2,173.6,1,3,4,8,"At Risk"
447,282,3,126.88,1,4,3,8,"At Risk"
2178,276,2,160.23,1,3,4,8,"At Risk"
2960,274,3,103.5,1,4,3,8,"At Risk"
818,267,3,107.8,1,4,3,8,"At Risk"
514,266,3,106.02,1,4,3,8,"At Risk"
1828,265,3,144.51,1,4,3,8,"At Risk"
382,262,1,282.61,1,2,5,8,"Needs Attention"
2426,253,2,166.39,1,3,4,8,"At Risk"
2228,252,3,114.94,1,4,3,8,"At Risk"
2900,244,2,159.6,1,3,4,8,"At Risk"
232,239,4,155.56,1,4,3,8,"At Risk"
1587,232,2,158.55,1,3,4,8,"At Risk"
2099,227,2,157.53,1,3,4,8,"At Risk"
2151,225,2,176.31,1,3,4,8,"At Risk"
2333,224,2,159.25,1,3,4,8,"At Risk"
2678,224,2,168.91,1,3,4,8,"At Risk"
38,222,2,159.68,1,3,4,8,"At Risk"
1624,220,2,159.26,1,3,4,8,"At Risk"
2176,219,3,104.59,1,4,3,8,"At Risk"
120,216,2,161.24,1,3,4,8,"At Risk"
2234,211,3,149.57,1,4,3,8,"At Risk"
1679,208,2,149.37,2,3,3,8,"At Risk"
2559,207,2,109.42,2,3,3,8,"At Risk"
768,207,2,133.08,2,3,3,8,"At Risk"
448,206,2,139.14,2,3,3,8,"At Risk"
1543,206,2,155.63,2,3,3,8,"At Risk"
919,205,2,115.15,2,3,3,8,"At Risk"
1514,205,2,136.67,2,3,3,8,"At Risk"
2645,205,2,156.26,2,3,3,8,"At Risk"
532,204,2,115.94,2,3,3,8,"At Risk"
1646,202,2,99.22,2,3,3,8,"At Risk"
755,201,2,141.93,2,3,3,8,"At Risk"
1257,198,2,139.3,2,3,3,8,"At Risk"
668,194,2,106.57,2,3,3,8,"At Risk"
1806,194,2,129.05,2,3,3,8,"At Risk"
2308,193,2,99.54,2,3,3,8,"At Risk"
870,193,3,58.3,2,4,2,8,"At Risk"
974,192,2,142.95,2,3,3,8,"At Risk"
1062,190,2,116.39,2,3,3,8,"At Risk"
481,189,2,130.72,2,3,3,8,"At Risk"
1621,188,2,116.74,2,3,3,8,"At Risk"
862,187,2,130.72,2,3,3,8,"At Risk"
2626,182,2,100.65,2,3,3,8,"At Risk"
1614,179,2,149.81,2,3,3,8,"At Risk"
2669,178,2,113.05,2,3,3,8,"At Risk"
875,175,2,102.71,2,3,3,8,"At Risk"
1143,175,2,116.17,2,3,3,8,"At Risk"
1420,173,2,154.16,2,3,3,8,"At Risk"
1006,172,2,149.1,2,3,3,8,"At Risk"
73,168,2,107.64,2,3,3,8,"At Risk"
1367,168,2,113.19,2,3,3,8,"At Risk"
913,166,2,110.75,2,3,3,8,"At Risk"
292,164,2,139.03,2,3,3,8,"At Risk"
1333,163,2,99.08,2,3,3,8,"At Risk"
1786,158,2,98.71,2,3,3,8,"At Risk"
557,154,2,105.74,2,3,3,8,"At Risk"
2953,153,2,131.2,2,3,3,8,"At Risk"
1054,151,2,133.25,2,3,3,8,"At Risk"
1154,149,2,135.83,2,3,3,8,"At Risk"
2053,148,2,107.51,2,3,3,8,"At Risk"
1228,147,2,110.03,2,3,3,8,"At Risk"
1521,147,2,116.53,2,3,3,8,"At Risk"
613,147,2,118.66,2,3,3,8,"At Risk"
298,144,2,103.98,2,3,3,8,"At Risk"
328,144,2,118.42,2,3,3,8,"At Risk"
683,144,2,142.66,2,3,3,8,"At Risk"
1817,142,2,105.59,2,3,3,8,"At Risk"
2054,142,2,145.08,2,3,3,8,"At Risk"
2162,141,2,151.07,2,3,3,8,"At Risk"
1369,139,2,141.05,2,3,3,8,"At Risk"
158,137,2,97.57,2,3,3,8,"At Risk"
2614,136,2,113.34,2,3,3,8,"At Risk"
2418,135,2,122.92,2,3,3,8,"At Risk"
946,135,2,124.21,2,3,3,8,"At Risk"
2683,135,2,129.65,2,3,3,8,"At Risk"
1993,134,2,107.42,2,3,3,8,"At Risk"
1934,133,1,186.0,2,2,4,8,"Needs Attention"
2788,133,2,119.86,2,3,3,8,"At Risk"
2402,132,1,180.18,2,2,4,8,"Needs Attention"
391,132,3,84.36,2,4,2,8,"At Risk"
165,131,2,137.44,2,3,3,8,"At Risk"
1639,130,2,98.79,2,3,3,8,"At Risk"
1557,130,2,137.6,2,3,3,8,"At Risk"
1026,129,2,113.84,2,3,3,8,"At Risk"
